building_id,raw_noise_day_dba,raw_noise_night_dba,raw_daylight_klx,raw_view_sky_sr,raw_view_greenery_sr,raw_poi_count,noise_lden,noise_lnight,daylight,view_sky,view_greenery,location_poi
1871,62.2372023445688,44.6975766441664,1.3653994531862819,0.019642074308900772,0.011169827418795698,951.0,62.2372023445688,44.6975766441664,1000.0,1.5494994946007814,0.866097871178702,92.18466782549248
1872,60.32924983981613,44.993101643728146,0.8901863538523215,0.012531078481996347,0.004632058587242102,1167.0,60.32924983981613,44.993101643728146,890.1863538523215,0.9885361122912223,0.35916544913081155,94.93308665508627
1874,43.46677471514421,35.472035101647265,1.8299518205596121,0.025283734184421324,0.023345288106222935,358.0,43.46677471514421,35.472035101647265,1000.0,1.994551732381355,1.8101715964590213,79.07661695148936
1877,45.439379637384185,41.88811350386641,2.8701171160681818,0.04437288191718939,0.028367533473641876,472.0,45.439379637384185,41.88811350386641,1000.0,3.500432643893856,2.0,82.78322938012688
1878,41.66777065262668,34.4895461574284,2.407663936505927,0.02874214326587275,0.04466665628091659,424.0,41.66777065262668,34.4895461574284,1000.0,2.267374400677819,2.0,81.3449791403093
1879,68.20948762158278,59.7828472242718,2.364964274781274,0.04728770579228666,0.015095598509324588,128.0,68.20948762158278,59.7828472242718,1000.0,3.730373639446798,1.1704984547114916,65.31981397241599
1880,66.1669200779928,57.382079676840604,1.9339087785524125,0.038259489194320914,0.020107724486331188,126.0,66.1669200779928,57.382079676840604,1000.0,3.018166932777578,1.5591339703739997,65.109797047118
1881,55.33365098486496,46.92920762068684,2.1080760754644268,0.04357748829859637,0.011967616529165793,128.0,55.33365098486496,46.92920762068684,1000.0,3.437686622743733,0.9279576855012037,65.31981397241599
1882,49.775812385917504,41.181055472719315,2.1351559205411257,0.04428111635725976,0.011377310222941401,124.0,49.775812385917504,41.181055472719315,1000.0,3.493193556692751,0.8821858919008839,64.8964463809323
1883,48.3027857265202,28.3030768739371,2.7681034281642654,0.04951588765812727,0.011505207293868674,89.0,48.3027857265202,28.3030768739371,1000.0,3.9061476753608217,0.8921029100164642,60.48108571299023
1884,50.2007513129967,42.1188636040835,1.7412582819385296,0.02984909003506677,0.028948561889632993,442.0,50.2007513129967,42.1188636040835,1000.0,2.3546978387445847,2.0,81.90251200849934
1885,47.6655656415177,35.2767993457637,2.4127413279274506,0.032990847145587046,0.02294235751874376,423.0,47.6655656415177,35.2767993457637,1000.0,2.6025408607365943,1.7789287391646222,81.31331644073151
1886,44.848097715137996,36.894283334078075,1.9018846411012906,0.036815156602754175,0.013941798408156715,120.0,44.848097715137996,36.894283334078075,1000.0,2.9042282221570836,1.081033884318424,64.45930834858979
